GENE	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
alkA	0.5160237398903621	0.7752323790964127	0.6213518648437376	0.49719155528240594	0.6881099668367132	0.867679121316675	0.6279554734415234	0.7226973866380522	0.6935230320586299	0.8529793745642631	0.5404105226144519	0.6485992872866604	0.7460717711971493	0.531580024911259	0.8200004256711432	0.4964604205182964	0.8750585357148771	0.6737985054580823	0.7148359537952005	0.8973128294393531	0.8293640859302583	0.7744687137899524	0.8537170957401156	0.42335929598246325	0.6825327427177351	0.8174506655085901	0.7040827824798133	0.43974904213710914	0.979416026761967	0.35012197567727604	0.7084099280542842	0.44146414748379964	0.5768734894203844	0.25124911443597	0.375575288109798	0.48703871256928494	0.6472036615524843	0.48477803416299187	0.8980555646741832	0.4970006386914044	0.5800195238626613	0.7988079912094173	0.7733885902959093	0.9260208741459816	0.8293597188993646	0.008257297062750357	0.7412660412010449	0.858753556425821	0.8318088685295245	0.6427325037326236	0.18040261853547604	0.21486384279257487	0.7928831203851886	0.8068602139999594	0.3405361751857366	0.962835860557033	0.349041669172083	0.8020642809810155	0.9139125373911777	0.9745370181954509	0.7663785952132276	0.3597493209186097	0.8897550499139609	0.7223920434641734	0.8852387134211506	0.8079882061345627	0.8827305665777245	0.8831887675182571	0.7743607347626109	0.9059876395406506	0.8544868177950907	0.4080233180256782	0.5339754901656911	0.8038619705882276	0.711532278885577	0.7925018647718949	0.8976222513149801	0.8578166092167878	0.7732848293893098	0.8437536214472541	0.8303555370548424	0.8438447648432627	0.8989210282064818	0.49238425232510097	0.6315828478268698	0.5084915574893946	0.4121172793763757	0.7233173315787698	0.8935620302146391	0.8154520177365826	0.5610130257231262	0.6675525698691998	0.6954889144850076	0.8776188375539311	0.7908732326213557	0.8676587469812922	0.49877366919446614	0.5170391667493573	0.5503324722258759	0.24856622469966175
nlpD_rpoS	0.5882210021372885	0.43488689628429705	0.403875227086246	0.05561876885928895	0.1530630969738812	0.6796007964637715	0.29343176750459554	0.6412682214286178	0.5183183026965708	0.9703168288893852	0.5375413147266954	0.2926202854240627	0.34111063752893844	0.03504647840988684	0.6587632171851857	0.1923208961165611	0.5524106353987008	0.7478450381338783	0.36034921184182167	0.6472181249409914	0.46901414287276566	0.9794991424403192	0.4558716712053865	0.6467410479672253	0.8497159400163874	0.3586969161406159	0.9527172760839776	0.010273312177784932	0.8866199694933516	0.007273353706294783	0.3237064972335797	0.26354869583289775	0.7531092888036216	0.08480114240314274	0.36731117684394127	0.6103709754534066	0.1342459473612141	0.063464957315024	0.8179974546607919	0.9505289059024873	0.8726009492955272	0.4191800360567867	0.5471276165917516	0.9726999749981824	0.3191951979245413	0.0034279935138372686	0.8896628929837684	0.90054016398981	0.4443460137117654	0.5181453058030456	0.06230333484384387	0.049944825359849676	0.6534204739388457	0.7545384006339895	0.06018583405492661	0.8535656255889859	0.016934914920639366	0.7617171515445466	0.893963626608336	0.8826109668866245	0.41028549638576806	0.2326766250109754	0.47825251030735666	0.6908024322074193	0.9986293784601376	0.49339038878679276	0.6939276426501404	0.7528385797243319	0.4404398840852082	0.8139634940320991	0.7265154564679064	0.47524179564788943	0.8969154758088614	0.49240428023040295	0.597280325833708	0.6709981099661159	0.6580528390789385	0.5624212929978967	0.36222211061976844	0.9074920050600767	0.9551293969537669	0.7526797991727201	0.6829185571909815	0.02491076305137996	0.19868637436219772	0.1019667770371222	0.09683435731707091	0.5680822457652539	0.7900112712187072	0.4100716267712414	0.27418776885684193	0.38814946287311614	0.20677679392846182	0.7371458497605042	0.5071098885964602	0.3810527357272805	0.09560715165148648	0.7427432799922138	0.07703231444597325	0.22031155197186603
dps	0.819318523022731	0.8405392070974991	0.624301003241337	0.42216530943096664	0.5691605667337754	0.6414606830388052	0.6380989026150332	0.6734219614069865	0.6816258817605302	0.951009559755467	0.697622654994424	0.5667938122168988	0.5952613710936079	0.3684577972151196	0.6516190049512125	0.49386304818010873	0.7867157945472428	0.5426882943018686	0.6709887573438017	0.6868852755434454	0.5571525868478705	0.6442742265861131	0.6625249684391376	0.5460789339334127	0.6499993310524671	0.4976983374426007	0.5907928896848279	0.2719047181578069	0.6572014757143311	0.2983638933432629	0.6012154284136679	0.38500231148064673	0.8245199655435226	0.13314722006033505	0.6753552962550664	0.7792238115256251	0.41231975992786146	0.3767668264721	0.8899239763792098	0.5624993490989947	0.8802552844389657	0.6500008929074912	0.813908923974765	0.9877644828139374	0.6500002835825475	0.21833563629783242	0.7191701304511802	0.9502190548178998	0.7259289523835712	0.7978824408471676	0.4088173018314671	0.22490969890436527	0.6262913194167943	0.563715857900168	0.41898138567102045	0.810703687930224	0.26084318038326343	0.5973964211745549	0.8662308169921902	0.9512150234387037	0.6574632199375751	0.38043348938562793	0.6823905988267556	0.919723644276001	0.9265705485785035	0.7262422808490305	0.7556182985331488	0.8298279684693997	0.40710906675852976	0.8324301031833515	0.7408047477893351	0.7874080663604501	0.8380432543228443	0.6791367835094825	0.6499994753137814	0.8330727666479728	0.7776067690318256	0.8896232067378045	0.5057006481165208	0.7421933810068795	0.7809550847616386	0.9525401658759435	0.6999888848017897	0.2888696586144792	0.2694338047273239	0.3056573468797871	0.4190318135490628	0.7429418170390152	0.8167340431638078	0.472746661852657	0.48424039730261187	0.5016769664731792	0.4769520275491615	0.8017637395946448	0.6479665647394878	0.6766726456457577	0.5131063127226785	0.8920518905294392	0.1326016508404378	0.4241803314829445
cpxAR	0.9087803034329831	0.8276687267410657	0.7743847350789506	0.2831930116584019	0.5386959493638158	0.9443577965964023	0.7245982296915173	0.9304436181560644	0.8292577750811018	0.9942656443901898	0.8918489627571766	0.6825083763983454	0.7296635269797047	0.19475056472276178	0.9226281878558704	0.5781103831893244	0.9153523299869444	0.9448223721859265	0.784814472714151	0.938767559697057	0.8244724229617386	0.9961488369946161	0.8008636416903155	0.9192600492974504	0.9680359021515468	0.8101343737037998	0.9910541605829944	0.07732845042364699	0.9765169940413911	0.06533954937308896	0.7123367728509138	0.6937496767174888	0.9342084863939945	0.3741359635908584	0.7360319684216393	0.9111610727323319	0.5184749249158467	0.33245224852342525	0.9724477891610053	0.9908148589237202	0.972231914097451	0.7658845988157666	0.8867560590407668	0.9951221006602803	0.7525610807244207	0.026808503709084323	0.9763271208700114	0.9810589211843195	0.8763408569828255	0.8786744559134786	0.32065967814380825	0.24813132484035907	0.9077372315795275	0.9624320328966001	0.3029626674226215	0.971077893493427	0.11723088761443785	0.9547417653507313	0.9792497056023161	0.9772237327690444	0.8450084070901862	0.6500004031914326	0.8273865368573409	0.9370325496410313	0.9997540483808186	0.8347297888130705	0.9267911831085394	0.9538881035657535	0.8098141927305625	0.9569221251541224	0.902072906880176	0.8806044320978803	0.9773628576563245	0.863727678083325	0.8782911937889815	0.9305746387691468	0.8990977172914637	0.9095629798022292	0.8383882732616559	0.983854791785683	0.9919771044096872	0.9316536558788163	0.9433236288576233	0.17368808512736905	0.5858244947923473	0.41917470684687586	0.4122547160301172	0.894590993371573	0.9534431957567743	0.7599734094747509	0.7237573957598599	0.7987432071518461	0.6161688737956577	0.9552288204889593	0.8263762999843544	0.7514033180221488	0.4393716925984109	0.9475836944608338	0.33182081250356515	0.638650925310898
adhE	0.16464703353584484	0.1786296196796784	0.18930800312089807	0.19652425976482543	0.20696040828996973	0.1954143084427162	0.3316469710811498	0.11244514148019874	0.10986365754410508	0.10120517176140705	0.17305303024886595	0.3014046898524625	0.1747405794847463	0.2555911871923661	0.20766246867986812	0.2034088933603949	0.16326110514528633	0.14530647234848534	0.15924322933872714	0.1625004292583645	0.15474234612134372	0.08029516997328504	0.3419101478554367	0.14286952004927506	0.09830706925609789	0.22631626763907678	0.2389143870082536	0.2072942308118922	0.13219295622977972	0.10763637089847496	0.4344160255531037	0.21436967459959627	0.2705026433899007	0.0804031768869237	0.26953780874920824	0.17574672382885712	0.4960683956250254	0.13199908357274642	0.2330247292641518	0.12331788917465217	0.27662196843683784	0.21034266572663685	0.1455907011652982	0.1981773594125737	0.13444096047904405	0.040980877497047805	0.1427217887577503	0.1079385776441043	0.21925272872580373	0.17730392989569468	0.2350880318281151	0.20523549016960696	0.06394814980489699	0.21054552211319252	0.12919949830853647	0.35429067993085994	0.40061358604666203	0.25687917589750814	0.1210973682737444	0.19641437007305648	0.11181892310813238	0.19075117093312227	0.2612515461560833	0.08212012041415895	0.18035747713511943	0.11217124582411325	0.12117292944089736	0.087040315565765	0.08911690686559587	0.27236783404038456	0.11620750544193637	0.09159758877646747	0.11317364048740199	0.12931321095966092	0.10187005594265634	0.09605718606881448	0.16233763791208697	0.0926194639395196	0.25656152601397464	0.12900419458420476	0.11700416532293297	0.32160069646286527	0.27139262711283874	0.39164709141717324	0.26934200559296423	0.2295829928788807	0.14186563663031523	0.0755836923275845	0.1891454679625226	0.1883946362576141	0.5062345856522062	0.1413895879100809	0.21114086385282663	0.20481073316325443	0.11034669273661601	0.18038526936454544	0.19188628862483306	0.1464675211866301	0.29345707184440606	0.15624575106286195
proP	0.6690474258079308	0.6291001224405702	0.6868161766222604	0.5444906599840875	0.2808003879442713	0.3939656599604528	0.5584215306588783	0.6181163608877417	0.6888146332962087	0.7157170916663224	0.7261346298969272	0.7461489120237157	0.577048624011368	0.43090279366288975	0.7604127982595555	0.4437397827166992	0.7041354642070348	0.8441198408637428	0.7734024400214736	0.7616245269611139	0.6500005771641089	0.735655234305013	0.7231322007477338	0.8139987457405146	0.7404360520887984	0.7363121527538599	0.6018362924797548	0.309977718234727	0.8238537531527771	0.27773318202409314	0.7388477064320994	0.7088123564611041	0.7343542352543786	0.5365106854001486	0.7192660994309026	0.7213786185187122	0.7808847876959929	0.4426372086146041	0.5339311465486505	0.4694741281881929	0.5862587054342048	0.7613240267741388	0.8526452627882395	0.7825552896412135	0.497649390268107	0.40535057652138784	0.6820517633618195	0.5723786348698938	0.8045668275310679	0.646604358415073	0.6584988153778015	0.5474525208376494	0.38686201461452624	0.661080625578054	0.3637171989159861	0.7992478951664614	0.5352040459941345	0.6630494502719327	0.8686896505178262	0.9140192068537326	0.6771006976499142	0.5025098905025364	0.7726113764021086	0.32182330335683074	0.7548752737793946	0.7386627411283643	0.5670295519914327	0.5923352734614526	0.5844371535797122	0.7348418016836606	0.6022573151905117	0.435806918778699	0.5904681706105779	0.7873265414707247	0.6500003422394087	0.6772732871676523	0.8549639048200341	0.6669492405684342	0.8329748007495713	0.7408970715363089	0.5978778267499923	0.8748303578395463	0.8180335381881901	0.6564803436919785	0.6182285828616042	0.5199638146326827	0.517067044864359	0.577394273837061	0.659502713797502	0.7647082949874292	0.68665440735085	0.5280143164674779	0.7567244713028906	0.8593614189800051	0.31189346334802875	0.7848083660227765	0.5026885371757628	0.9120240648079564	0.5817373679517499	0.6215659252181222
oxyR	0.762371153570233	0.7935031380231787	0.42041920009069145	0.7284440383060986	0.6635582339631403	0.2039562298450619	0.5411962363868952	0.22129922360181808	0.3958433885127306	0.7496277016770467	0.382606134749949	0.39124155952595174	0.46449895412661135	0.6528362388852187	0.29551613959483797	0.44773947331123054	0.4971607502084226	0.011195149272680283	0.4433305230922997	0.19352701120078564	0.19833009713329375	0.04506289679557085	0.4310571711976081	0.06667593983002007	0.1430874248035252	0.2165959591511637	0.0890546515583992	0.4821651694364846	0.09865597216412425	0.557244976516813	0.4574245004914701	0.08141450420953333	0.5172767527401447	0.004164993530139327	0.7589910634980925	0.5375490908045322	0.4732192510273307	0.5927893097978084	0.716508676953535	0.012656923150643706	0.568593182368204	0.5490385028533638	0.6916242759748255	0.9658538863779932	0.5616483602207154	0.32154436036944395	0.3610154229681939	0.8308394301215963	0.7287727821330442	0.4873668705113232	0.5966771759558469	0.21712736785411835	0.20011202967725694	0.024562317645177245	0.6893253399659	0.5844922680407763	0.4126765662804246	0.07370111322961748	0.6216339743696153	0.7739798892660386	0.573125705588609	0.12309054424986243	0.4777488117106259	0.9142991873165424	0.7265370086690818	0.6405703492928297	0.4762954846955835	0.6958723505884066	0.02582852658815682	0.6675824470722468	0.4588364982046187	0.6739270181519881	0.6192285532597452	0.36414164607413113	0.3596075305249542	0.7630971683788841	0.38144267839379614	0.8557124317140054	0.1452514473348856	0.3104953768197447	0.46697822818532586	0.9327029475678956	0.23782069887965915	0.5047239584382623	0.03674922278150916	0.18624187423847616	0.4650962664745748	0.5109402860980481	0.6850723270735389	0.11325713689438999	0.3057674265000969	0.2049528534989804	0.4204638197552413	0.5160747517365962	0.32813188270665705	0.5650965340901166	0.9385596999595393	0.6750552100899866	0.0181423332542181	0.22170327720232308
FruR	0.6699058564940883	0.324456375092268	0.7055383249947801	0.687032129787391	0.2774476946797222	0.09302116744220257	0.15232507302425802	0.9909206020287604	0.980401403352229	0.5297413601074368	0.6920998024234167	0.30402517342008656	0.5157502882648259	0.34961328376084566	0.44170223502442246	0.685441968622059	0.5809094016440213	0.832076823975657	0.8916291908231989	0.7736342080288194	0.37142592668533325	0.7460114177067864	0.13765176851302385	0.7779630135159531	0.7833071498920371	0.3069517642725259	0.10441436758264899	0.1599183827638626	0.6950391849898823	0.9742646725790803	0.050086116418242455	0.34053587750531733	0.10909497831016779	0.8598109904082767	0.3532038305420428	0.4399292198941112	0.015378839801996946	0.911334936065049	0.23595709865912795	0.6068048141896725	0.06596875446848571	0.4914614576846361	0.9296656760597921	0.22872118395753205	0.6118323092814535	0.9858734322046482	0.5684124717954546	0.7436539819310136	0.5024040541611612	0.4763474690262228	0.6255084418226033	0.5847204911988229	0.95657224227398	0.2990526906214655	0.644404259743169	0.07564772246405482	0.09092569490894675	0.23240372608415782	0.7936175942500163	0.4092101438436657	0.8890805598024939	0.0641691570635885	0.18867620616219938	0.8469495759624504	0.40356523147784173	0.8332730245801229	0.32528231991454953	0.572999345138669	0.7532161031475716	0.09402496833354235	0.46805248316377407	0.9959791303306267	0.7186374570660183	0.9640005853521184	0.6241371452342719	0.9038732505674237	0.7156785756415214	0.9757305505478292	0.40149140381254256	0.7284710159268437	0.3411042138468474	0.10851479996927083	0.2772517397534102	0.17932046693749729	0.33514596777968103	0.4660645725671202	0.2483477669302374	0.8943599102330759	0.6125710594933481	0.46599232172593474	0.02216742280870676	0.5283886450342834	0.5846689902245998	0.3502986659295857	0.6411873931065202	0.724630329672316	0.5014559892006218	0.8910757123396741	0.3657477044034749	0.8992696656378197
ada_alkB	0.0774034010246396	0.6564212501165249	0.18833593915424332	0.5356652273330837	0.8061804344788097	0.6035335152409971	0.34418729893062194	0.24877604173092716	0.30932663318866216	0.45206170552410185	0.0817271675124649	0.4262351347133517	0.7509768972115737	0.967007945498414	0.44976471923291683	0.3225498375834791	0.8591380664646583	0.14601245157516152	0.47716105566360056	0.6780589848414772	0.8169591418266154	0.27371175918070834	0.8032136682572458	0.0010503586817097732	0.22548794630357882	0.8621731030506762	0.21520961947998918	0.5795865240506828	0.981044655823645	0.34927812726698054	0.5619342939462513	0.13074099308961573	0.09507821931847094	0.08486294111467141	0.046273607286522855	0.10973728613494316	0.6320495354011655	0.6635261861246086	0.6119687932077795	0.013510959821510071	0.07282779803641126	0.48343886132352054	0.571872748201713	0.6739454739017637	0.8874212330979389	0.0015962294276408162	0.17803161754196684	0.43768452317453926	0.8961416263176027	0.21759762188265083	0.0620844199034527	0.09481394942929988	0.45610327110625803	0.38926098123192787	0.20518377924935383	0.9564894067154823	0.3519200484734029	0.27672678096307923	0.5016043032519519	0.9471641725271214	0.4580780831165612	0.07196293689171496	0.7692214951151073	0.2574831801609929	0.3868370898999274	0.4886951213702559	0.7844205153558224	0.42601431789807975	0.4785172352567315	0.5250064074061811	0.6232913604471833	0.018803107040971656	0.021866653414639448	0.4111047722399235	0.21917800514965413	0.3990553349722177	0.5142585744615644	0.7011987338656469	0.9165500996652441	0.36066489899531007	0.4853052217513323	0.6676856349035931	0.8505321450997452	0.7809794265395343	0.5622582242358476	0.4568879525177181	0.236473532339732	0.3230913069179068	0.709962216646911	0.7536016889632299	0.43993680155836046	0.37407330353744334	0.7102045824034036	0.5643644852098078	0.4168493652250617	0.9627483147195951	0.4296965952962637	0.05959634034918526	0.7720654241467343	0.0034974876535867057
osmC	0.7878704170996392	0.7661473421937096	0.8216061591389947	0.5819266534586015	0.6118247245716132	0.854782104000306	0.7571649110099049	0.8681479342526989	0.7487733970717121	0.6464253895735028	0.7785995426776915	0.6791406067603275	0.6527600754502686	0.34096587497073416	0.7507822816902321	0.7552561485627162	0.6535156603631057	0.7467226296044083	0.48827938209464794	0.7522915582317317	0.5350118587189389	0.7258751542963079	0.6724972271379283	0.8481975206772115	0.8139592671011853	0.4770336835767755	0.9504389172810828	0.41700623027320244	0.6918352098272104	0.559291421129983	0.6261234413725831	0.4981602785847998	0.859001466681666	0.44401521544678246	0.7922038466878283	0.7708527673940501	0.31732029363114306	0.46435201239987667	0.7992722780913389	0.9869245212080622	0.9756345298122789	0.5662277663782229	0.590742621568567	0.6005644244695879	0.6317374344105473	0.3707654117777628	0.9391248672894899	0.8871196587342226	0.53523278105654	0.827147534701261	0.5121449112070081	0.580879832336629	0.9258293379649141	0.8548405142157532	0.5498126184008323	0.6731896414284128	0.41366290355307406	0.8919717848247823	0.7444595229760769	0.5967338542360852	0.6055820446420029	0.6420951404848095	0.5042449502072435	0.9114561875120111	0.9371470674093592	0.5278765413562254	0.7154787884415972	0.6844687890662994	0.6513012707216521	0.8477234545167932	0.7483910543249792	0.8921609973462019	0.9739826240392642	0.5793431767503	0.5798261110836128	0.7146271552218272	0.7732476760568068	0.6901052447770656	0.35331134688830945	0.8731835359842861	0.7845572811166633	0.7174791772096298	0.7135117983922108	0.30875648742754846	0.5994844381362129	0.5634478673784152	0.41961782405604786	0.719291101422771	0.8592022750413545	0.5472952764175076	0.7044640098677416	0.7682716896088085	0.44028046438505336	0.595825111443661	0.8322041152410657	0.4907664535488777	0.5616537026240753	0.86780628049391	0.46320669799817665	0.6958918726770102
