GENE	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
gene_008	0.6528070598486408	0.7820209353626383	0.9823821354670345	0.7917521343842443	0.4921595441906536	0.6364231357102229	0.814939966797708	0.9530124291173555	0.8898263820783525	0.7115168182904332	0.9505125077093266	0.8976157556957448	0.9607783204759791	0.5673697338851594	0.8534863232114666	0.9444654530463668	0.7528784522576466	0.8958845200475968	0.7238232192696246	0.7717458560246109	0.41142283815744857	0.943616627714285	0.8389001398023489	0.7233655765493527	0.7762359588665617	0.8281205656505398	0.518821198322426	0.9118804624745727	0.8079408375663215	0.463670633153683	0.6797158251329862	0.9239425433057602	0.7882118796094238	0.8188907301088727	0.5946557905440535	0.8016104344037142	0.8591640713506558	0.9167120260119133	0.6013161236466545	0.8923779590532394	0.9361534598504154	0.8230387196191484	0.7846369717947934	0.8383406080074667	0.9746078031994727	0.9648219898617412	0.7366961471642551	0.7964827735064439	0.5680897975911904	0.9028167649968436	0.557617561035794	0.908287617345665	0.32835449424867336	0.8389644919939635	0.7947553111186713	0.7655732553979818	0.6776626937002806	0.5180292950381066	0.9363189355069037	0.7900048141269992	0.9105993635558198	0.9143268648877592	0.9278171677501458	0.5709511196799647	0.5234959689772898	0.5950347810835523	0.6499993228173911	0.9156299895218244	0.7395164132542486	0.8104978388891216	0.8318540162446713	0.6140557564199618	0.7917640742899967	0.45207675411302833	0.9191788149003426	0.9375136184371369	0.9067311680910608	0.91053785082685	0.9404598321780842	0.38782931506765456	0.7880372427640346	0.4021712031324861	0.9213462900919851	0.4504612674731103	0.7031460408455655	0.39899675585238664	0.9019716860434229	0.7814191191433923	0.3423995721755149	0.9281730970141533	0.7272032477570615	0.7952003530164906	0.9172103683632299	0.9372855128800889	0.5423091574772626	0.7264176613388187	0.8235847092306969	0.7155800477048032	0.7858181810716071	0.7531465778646695
gene_035	0.8625796646337291	0.8990135807433535	0.9278982815663218	0.775166190597144	0.9041906744727581	0.9290955925174439	0.8360908507814967	0.8893465358863678	0.6363544696141531	0.7585188429419316	0.9296164884901829	0.941480519476427	0.9270923985711199	0.6591930058378318	0.9218676262726438	0.7946771506612054	0.9218682458756561	0.5300595152512515	0.928118720982805	0.6623859036000113	0.7840125881028044	0.9461332609986736	0.7616367087844095	0.5068515940092183	0.5781809248438453	0.7577651009184615	0.9300328527040571	0.8136763039899273	0.4470440098359565	0.933863212055298	0.9371944099274089	0.934255002678057	0.9188473150175374	0.581504752936023	0.9438995104930495	0.8738159265372195	0.47750777313702397	0.7680467030787048	0.8719830864450347	0.9569779827515208	0.9422667471885714	0.576080824547262	0.9272333231211993	0.9111291572956827	0.9307056878076542	0.8872138354760138	0.9479455357377933	0.7943577818814778	0.8990515523657548	0.9064885368850258	0.9112862684554199	0.9325861146624118	0.44266367352525615	0.9625965900938956	0.5929324620512268	0.8861247401712753	0.8223826287751311	0.4399265107849959	0.940184357109744	0.9421754083928158	0.9552236817596221	0.9489010854816191	0.8956527958532696	0.9288798196865319	0.43560838726820034	0.42607530125524207	0.8454845507632792	0.9259761438591169	0.6015535982460839	0.5120830820395641	0.9176148843916136	0.7235431236466913	0.48006117340729687	0.8689136385822683	0.9433974901816533	0.812536384487896	0.866023963208047	0.90535356576825	0.8860996074237647	0.8666511401671376	0.6792487377146985	0.9557063592871174	0.8611283040507974	0.8991996758756173	0.5074007704126346	0.9411192687781128	0.8021346482498861	0.9383299549853273	0.4629972455789291	0.9311636665125975	0.625532388946393	0.959805930706943	0.7708181768807767	0.9231606642612655	0.44988074694111535	0.848925501864834	0.9304257696207247	0.815552643484694	0.45679758359936184	0.423002757986475
gene_081	0.9139044755644934	0.9574846101406623	0.9747132933472615	0.9254372293059238	0.9366075501772392	0.9604210857140262	0.8900665453570563	0.92606004882031	0.7446597987965791	0.8398396061905146	0.9652798888053329	0.974960328727609	0.9643522014772662	0.8201504029860601	0.9551591351258929	0.8539082879046208	0.9554510323689358	0.5740876284350053	0.974196259721504	0.7711252691125076	0.8500308998382464	0.9709105966372458	0.9164536649817541	0.4886160381253936	0.6652666923954316	0.8087400306201545	0.9729868786229396	0.8693799082428298	0.4025606155682491	0.9678348708231367	0.9767421198694876	0.9716122681505049	0.9638046532089033	0.6242591435063963	0.9753733953439614	0.9457031229419128	0.468878128081715	0.862060839535068	0.9612326563519187	0.9820559692553045	0.976401009656535	0.6737660254695714	0.9738589678521881	0.9567184784952993	0.9674903387283087	0.9563464459886406	0.9784221656814907	0.8866713175638591	0.9619183916375776	0.9408427468340222	0.968208175758164	0.9713770071418556	0.4244877003353417	0.9855012167136784	0.7126751062457478	0.9447133273681672	0.9045316217532798	0.41306570636100504	0.9790450430282706	0.9716765176798849	0.9805432777678765	0.9798542898999636	0.9449891509078436	0.965381988067979	0.3765414243578562	0.39506450168006463	0.9236652035928931	0.961679893860073	0.7021062191510198	0.5476245077432651	0.9675053593392482	0.8451595676361123	0.47846537410234663	0.9401041004644177	0.9758203018745298	0.8903694387755993	0.9291320326470621	0.942637094335014	0.9365836759920884	0.9283491215647366	0.8333867448328153	0.9812571081976338	0.9309300833463348	0.9500064344101689	0.5050194630697642	0.9774218591879961	0.9052161177942755	0.9745813908482391	0.512417542337153	0.9734870132288477	0.7563284098204833	0.9847622266343325	0.8477938569305223	0.9755891441376808	0.4233548617127871	0.9253555653597307	0.97512082914961	0.8884316195430794	0.44256306335686113	0.407524877722987
gene_061	0.2355250890832394	0.3207520635332912	0.9956755025680374	0.5488033418077976	0.07305481075309217	0.19943348341621459	0.411085614701733	0.9226810913126746	0.953289322291073	0.3449396884534508	0.8876128622622034	0.7764391199331635	0.8895330270373069	0.19725347845815122	0.5403926842845976	0.9630760454162105	0.2531418325379491	0.6995173625080485	0.3715840035583824	0.4655890613794327	0.05586597649380565	0.7449372790223083	0.6143426736816764	0.5000906505156308	0.7092980344081151	0.624063979368657	0.07474124385043979	0.891736858930384	0.7747021959621051	0.04713576869107783	0.23614695598371327	0.6586369972547378	0.34219238185323775	0.8692969677719737	0.19554727571085095	0.37002571066841483	0.9164868604459077	0.9791796666224443	0.18038428272120655	0.513281965162605	0.8256314631109349	0.684888986760561	0.3188847138080746	0.48048912733793264	0.9432876642999503	0.9066527013731209	0.31276514614000916	0.4031263156794012	0.14641767018474638	0.5682375272735953	0.07576875062659383	0.5962194032035768	0.06354220514185727	0.35673108929768205	0.5405905707739294	0.3461595275439322	0.23017443157732487	0.26470663771033287	0.8319718116179649	0.29225827124901116	0.6589542326995989	0.7325282919401813	0.8345234255494791	0.13811169262044132	0.2535291793756187	0.306625269819051	0.20245537417940795	0.6762754933789703	0.33774666022509336	0.5800457657314837	0.5626861054915935	0.18055761116556823	0.5918251557741314	0.06674172636121511	0.8077977457262644	0.716444578211909	0.5957410598639399	0.6432098525110632	0.8546142342046652	0.028628417989239097	0.42791954101994634	0.028892152244225144	0.7481727256639187	0.01676404126919806	0.4165920161176473	0.006947659654542804	0.7022901784965501	0.3548953786958009	0.06548771588131785	0.6985763281024043	0.40322642610408366	0.40101783839054406	0.8581539771170064	0.7569097060959274	0.22224816889502108	0.38608160172589123	0.4752527209930122	0.263987012906	0.6938539354533184	0.7433451385984332
gene_042	0.9685835110003012	0.9775490848862133	0.9841573107284974	0.9145594461037083	0.9800777044483185	0.9832752186331474	0.9624921832961737	0.9790631879045751	0.8670908805114346	0.9451957758939951	0.9848891545464598	0.9888462307998042	0.9855322523686512	0.8797089494627263	0.9836301162458962	0.9578844089681848	0.9833794162713831	0.8460176160255274	0.9848308925562748	0.934468089227609	0.9579476993168552	0.9892859268216128	0.9305928994071886	0.7811588559355894	0.8267829177697796	0.9464437272687045	0.9859730456629906	0.9590263216279439	0.8174967395190458	0.9871730569109433	0.9868800865700076	0.9861811768010621	0.9841094491290562	0.883677750426557	0.9883444852380809	0.9768716258061333	0.8381168362141033	0.9462792088507743	0.9731855906594168	0.9910354476893678	0.9872723816203857	0.8701272417325094	0.984291735140773	0.9787644346848465	0.9851118989296748	0.9739832025432917	0.9880525070078574	0.95882083391985	0.9761811365045614	0.9825318900037012	0.9818550577137045	0.9837996850582991	0.7912771617100628	0.9924679339787412	0.8914320239564145	0.9734732986584378	0.9628289241361997	0.8008453509297955	0.9868535942152425	0.9878643718301326	0.9912169713216655	0.9893840718690815	0.980521964386943	0.9849059907362827	0.8687922672045035	0.7677190153421832	0.9703324386866856	0.9844458098257707	0.8471546773362888	0.8637397490656986	0.9851628326611602	0.9292842546625585	0.8062077657804021	0.9614873553788514	0.9879036452007707	0.9572412951980647	0.9739641954853984	0.97920528466317	0.9768866214144148	0.9760102902783726	0.9019290060494332	0.9903687780328408	0.969443911973895	0.977416695157193	0.793872950081989	0.9892272202282778	0.9540663094936522	0.9874643083136676	0.8414660808693453	0.9855652417729798	0.9043380882690415	0.9916670430391351	0.9633366742362091	0.9824433668104398	0.8408738100388611	0.9699278845867972	0.9859756715495316	0.9502439400792576	0.8214926577256898	0.8375708587897138
gene_082	0.5597261786190678	0.8966549493779459	0.9573793620812673	0.9410051097871739	0.8937666576923934	0.9072150956231636	0.9489038849733202	0.9685717296856232	0.9746801567441589	0.9806690345838515	0.8713820856929706	0.848093807518934	0.6638802941992976	0.14511456083762547	0.7010517811542355	0.9624155199041143	0.6396310980699781	0.9917482343866533	0.8738394229384758	0.08268294499915432	0.24452216199333948	0.9436354935041454	0.9567112698920033	0.970675433162872	0.9642225499724387	0.27645644420358945	0.6993081713486591	0.3252911411962497	0.9940975438044024	0.8126508844751313	0.8155200789517341	0.6709037159520012	0.8368750133496948	0.9799545601628993	0.8236066322012202	0.9099907071985035	0.9991809913996527	0.3772683366447091	0.9365406922378766	0.912442486382641	0.8945637226267655	0.9894830321344504	0.7308651971798555	0.9336426437261061	0.9610297198760671	0.523912399452828	0.9377234148329291	0.9700898407344735	0.9546162674204869	0.9459342323028481	0.9339378255761122	0.7435523573186389	0.9951252317193221	0.8540446367079282	0.9765394381526533	0.9668744740324802	0.9613263305094226	0.9969444201199675	0.738513937155461	0.880303902379463	0.8381466276641956	0.893523931485154	0.964467662096165	0.8793622934205794	0.996908565354924	0.9977456896229084	0.9508372855619229	0.8132725973326582	0.04873096969886098	0.9904432062683549	0.9363969596826451	0.13879557920106828	0.9817463529598179	0.9396545560761292	0.8793417842002544	0.9782546842478459	0.9688130573615008	0.4552716936142574	0.9197130980103468	0.9079446704199866	0.9816247803175601	0.9041848734805613	0.6626251674443704	0.7377420298071271	0.9934561099955248	0.9214173596779038	0.936679408331124	0.7156544545651904	0.9916859675221538	0.6940551665410905	0.9788010716234105	0.8795609077364883	0.32000999546979814	0.7661053533929436	0.9970442700338353	0.9651098450201099	0.842757475715987	0.9338297602551073	0.9937160271909673	0.9984877352278341
gene_028	0.3043496491863068	0.7995340083446075	0.8800773272080805	0.8704536888062934	0.8206828556489539	0.8033021656433351	0.8813862124957293	0.9163998154473169	0.9323466421158269	0.9394303231683032	0.7462700121669256	0.6688324580546193	0.5045111277689065	0.059658952069964424	0.48411764037610255	0.9095460521822428	0.3849571838545411	0.976298192001847	0.6481738983241089	0.03258273789454662	0.1180051867963396	0.8675545837009057	0.8899989189509888	0.9386790082011314	0.9214477978506184	0.12800903879741848	0.4756905642581605	0.1479404792291581	0.9835989175426609	0.5979641295006392	0.5880953063948555	0.47035129322488906	0.6662731813167608	0.949732258404847	0.6588628288372375	0.8528097327633731	0.9978023402516358	0.1784452117183871	0.8383530468773545	0.7392448127621261	0.7451539304207861	0.9728144304276944	0.49063560753928015	0.8701813065590491	0.8703587505524741	0.32890402501135857	0.8136486150057644	0.9206858242759559	0.8621351826244662	0.8619842897843919	0.8545927008327162	0.5152086051088701	0.987690684865634	0.6553694951444016	0.9268465936922873	0.9164882239123552	0.9037540099853707	0.991734346049415	0.4647824211918712	0.7445940063379395	0.6815791259344398	0.7349359814684373	0.9123106605278987	0.7780084047616861	0.9916947979089265	0.9939685625020541	0.9047422072896439	0.658292232480567	0.01784204347755841	0.9735010380124081	0.7717358201505896	0.05832712167939221	0.9404844405684771	0.8606860776287318	0.7429188884460838	0.9284628533211257	0.9150120458445838	0.23213975529291217	0.7979760599439975	0.8554542454451526	0.9517227062646612	0.7772873667481597	0.38400497605504785	0.4885956178288843	0.9818226158512754	0.8252790660525521	0.8445821087410014	0.4880860472962992	0.9793206002430646	0.4212357023650464	0.9480168996106029	0.7241972339425997	0.15759047281595465	0.6213009700369546	0.9919845224488018	0.8959895622739936	0.6646833186791491	0.8408123769021084	0.9837719168425216	0.9959494610815038
gene_044	0.5357540403688146	0.924431083959375	0.9549030348366514	0.9420779609291741	0.9291593686848346	0.9295965625340307	0.9366511130640021	0.9676085465724642	0.9727765195503886	0.9745300391565639	0.9159795778222534	0.8583886991663898	0.7192740520582395	0.1552795117541388	0.7580543460135397	0.9576154436841957	0.6167671706332902	0.9912094980234746	0.820683878313809	0.080852567727048	0.2669607227088406	0.949680841645472	0.9559043755792789	0.975608536170415	0.9655020438516644	0.29346937281964075	0.7118415587596798	0.30425165733642046	0.9936515594034605	0.8072780624475204	0.7289299664110797	0.6893114620768617	0.8213988390428327	0.9803441248055845	0.7218776896494494	0.909228231368796	0.9991475482474426	0.3538138586338139	0.9323683107181143	0.8786456383526129	0.9224100650497926	0.9891738070214048	0.783452990610088	0.9505928959824408	0.9208537921506359	0.5163309158981768	0.9368869824566372	0.972824088843473	0.937488484324726	0.9469147459533536	0.9438004396059498	0.7917861626168444	0.9950034036892642	0.861645044992792	0.9719975805418213	0.9654161668047367	0.9643486658928847	0.9968723999446469	0.679140558877902	0.8386876597769226	0.8694232893879954	0.8886608374291072	0.9509733210145938	0.8803687449657859	0.9967367054087455	0.9977028880312441	0.9546243735439084	0.8665824842759977	0.04954983660294695	0.9899499507653053	0.9016929035225208	0.13463751685886352	0.9737898986246128	0.9456559446543544	0.8881917432146832	0.9725620692294482	0.9644488833646453	0.44816541646676455	0.9037383044262363	0.9479839747661389	0.9829726431857179	0.9226777105948861	0.5905795844749289	0.7343640625526926	0.9929049784501197	0.9340775967615051	0.941935965285197	0.6901115389858039	0.9921968021450576	0.653621806798146	0.9781562934533902	0.8938933060665042	0.32042519272795644	0.8625360495825549	0.9968733682888495	0.9557034209476143	0.8325422449086168	0.9225221795215967	0.9933153535278441	0.9984177393186213
gene_006	0.301750742393544	0.7975961030165845	0.8688121259775673	0.8600437387848295	0.8009512345596447	0.8070385098175997	0.8815897518730663	0.8798973870049734	0.9319482371258757	0.9333871738016986	0.7575866433879039	0.7356612644671607	0.44428455958568597	0.058672185155072956	0.4635212902216704	0.9189374019557602	0.3553750083250012	0.9766650745653702	0.6500726542721851	0.031931174698164255	0.10621313250435263	0.8338340586823066	0.9078724769714199	0.9402221895651528	0.932061706501033	0.13368892044336453	0.44285645453384676	0.14157060246060207	0.9848366323676647	0.5886012920258894	0.5354984456734588	0.45796415132556123	0.7232552767954621	0.9480039181973157	0.6724774993974665	0.8373038273485792	0.9977281507308584	0.19184914704568137	0.8786004775873132	0.6541053841403205	0.713301598220321	0.9623555749780891	0.4368971393877443	0.801531376285826	0.873375867753784	0.3040534654492394	0.8395919800385062	0.8812261443345237	0.8790802211379255	0.8615672342187953	0.9060448872410192	0.5051009260715484	0.9891063615710781	0.6578812090344222	0.8947897378814824	0.9012325195208015	0.9373433322462905	0.9917368610765932	0.46385313974197395	0.733390432401736	0.731421326543102	0.7002269719278447	0.8669280980515671	0.7299425557210572	0.9916898237626679	0.9939909967687643	0.864293880790718	0.6487926529520693	0.018671223182394257	0.9760694682433774	0.8140583866452874	0.06513119410441286	0.9374249447512549	0.8924970860099943	0.7302139028160525	0.9158076563526498	0.8579797208944545	0.20325255523062236	0.808484406626411	0.8100771807247793	0.9571261833731075	0.7613500053190283	0.39458915352865837	0.498435272335742	0.9823220960664829	0.7694700989322254	0.8870679705155278	0.4756181428991505	0.9761506695978013	0.4413581063905982	0.9543764063368148	0.6896448674282311	0.152382699026692	0.5583270773550063	0.9922911968740288	0.8370768204942143	0.6744780560913508	0.8754072564610491	0.982427515568034	0.9957607288602717
gene_016	0.01208324575531476	0.007899911723410449	0.005805031359452873	0.03638043598676615	0.007077320247482865	0.006322892561368782	0.013054659056330253	0.008089959011318195	0.05550861663878217	0.019694314963503226	0.006036872615801193	0.004240949356003721	0.005870692642389308	0.0454638944921973	0.005373190926094528	0.015435775770180902	0.0063113386432445675	0.06949580895523828	0.005177122170238802	0.024196193846065667	0.016127913657141363	0.004197552000093365	0.025937160897457904	0.0859660621597061	0.07877488341850092	0.020684046245458387	0.005374369059981894	0.014769661659219929	0.07764487393402354	0.005042201215285753	0.005027391482800111	0.0049212195896484396	0.006367112626920171	0.04756185978082551	0.004160529598067742	0.008368038424867937	0.06739979603118398	0.02129099439652754	0.009848530011284842	0.003252275602720954	0.004627901327695333	0.05364509451448625	0.005513671562208711	0.007340270346101916	0.005402266360266243	0.00940266690786084	0.004254613960279309	0.01575042752863896	0.009883603720532097	0.006380739146759339	0.006315034541585427	0.00576279279408404	0.0899188761985773	0.00283717686964854	0.04256738668784856	0.009302426351591439	0.014485922875244101	0.08516145340192231	0.004953192649742595	0.004706364805802669	0.0034480159790729274	0.003980554478589154	0.007276121530015524	0.005861219433426388	0.051118361785088676	0.10292977159986835	0.011488820958478235	0.006203899951614475	0.061926245896782986	0.05518640700047963	0.005249281212676279	0.02867066429582538	0.08238903427836951	0.014428958957706416	0.004509807359070434	0.01445437197510499	0.00956756526960666	0.007961332445024102	0.007621757201470416	0.00900992115121899	0.03544470620363556	0.0036595237669183435	0.01248242366450387	0.008839778750749466	0.08477265549325577	0.0042175609507195495	0.015352528427779672	0.00466778971839636	0.059827013052648384	0.004960734021733315	0.04342887170876043	0.002822680325178427	0.01396071004166138	0.006531398702311153	0.060232339143981746	0.01176206749788362	0.005060609209170452	0.019603319215518954	0.07568987725568228	0.06507499667385817
